river,treatment,transect,num,og.width.cm,date,measured.width.cm
PLPE,C,50,22,509,16/05/2023,578
PLPE,C,50,22,509,29/05/2023,576
PLPE,C,50,22,509,11/07/2023,576
PLPE,C,50,22,509,01/08/2023,576
PLPE,C,50,22,509,23/08/2023,576
PLPE,C,50,22,509,18/09/2023,576
PLPE,C,50,22,509,28/09/2023,576
PLPE,C,50,22,509,18/10/2023,576
PLPE,C,50,22,509,30/11/2023,576
PLPE,C,50,22,509,30/12/2023,576
PLPE,C,50,22,509,30/01/2024,576
PLPE,C,50,22,509,14/02/2024,576
PLPE,C,50,22,509,18/03/2024,576
PLPE,C,50,22,509,01/04/2024,576
PLPE,C,50,22,509,20/04/2024,576
PLPE,C,50,22,509,02/05/2024,576
PLPE,C,50,22,509,21/05/2024,576
PLPE,C,50,22,509,03/06/2024,576
PLPE,C,50,22,509,21/06/2024,578
PLPE,C,50,22,509,01/07/2024,578
PLPE,C,50,22,509,19/07/2024,578
PLPE,C,50,22,509,22/08/2024,578
PLPE,C,50,22,509,31/08/2024,578
PLPE,C,50,22,509,19/09/2024,578
PLPE,C,50,22,509,30/09/2024,578
PLPE,C,50,22,509,19/10/2024,578
PLPE,C,50,22,509,30/10/2024,578
PLPE,C,50,22,509,19/11/2024,578
PLPE,C,50,22,509,30/11/2024,578
PLPE,C,50,22,509,20/12/2024,578
PLPE,C,50,22,509,31/12/2024,578
PLPE,C,100,23,614,18/07/2019,624
PLPE,C,100,23,614,01/08/2019,624
PLPE,C,100,23,614,15/08/2019,624
PLPE,C,100,23,614,29/08/2019,624
PLPE,C,100,23,614,12/09/2019,624
PLPE,C,100,23,614,26/09/2019,624
PLPE,C,100,23,614,10/10/2019,624
PLPE,C,100,23,614,24/10/2019,624
PLPE,C,100,23,614,07/11/2019,624
PLPE,C,100,23,614,21/11/2019,641
PLPE,C,100,23,614,05/12/2019,641
PLPE,C,100,23,614,19/12/2019,641
PLPE,C,100,23,614,02/01/2020,641
PLPE,C,100,23,614,16/01/2020,641
PLPE,C,100,23,614,30/01/2020,643
PLPE,C,100,23,614,13/02/2020,643
PLPE,C,100,23,614,27/02/2020,644
PLPE,C,100,23,614,12/03/2020,644
PLPE,C,100,23,614,09/04/2020,646
PLPE,C,100,23,614,23/04/2020,646
PLPE,C,100,23,614,08/04/2020,647
PLPE,C,100,23,614,22/05/2020,647
PLPE,C,100,23,614,05/06/2020,649
PLPE,C,100,23,614,18/06/2020,649
PLPE,C,100,23,614,02/07/2020,649
PLPE,C,100,23,614,18/07/2020,650
PLPE,C,100,23,614,30/07/2020,650
PLPE,C,100,23,614,14/08/2020,650
PLPE,C,100,23,614,29/08/2020,650
PLPE,C,100,23,614,12/09/2020,650
PLPE,C,100,23,614,28/09/2020,654
PLPE,C,100,23,614,09/10/2020,654
PLPE,C,100,23,614,22/10/2020,664
PLPE,C,100,23,614,06/11/2020,664
PLPE,C,100,23,614,19/11/2020,664
PLPE,C,100,23,614,05/12/2020,664
PLPE,C,100,23,614,21/12/2020,664
PLPE,C,100,23,614,05/01/2021,664
PLPE,C,100,23,614,21/01/2021,664
PLPE,C,100,23,614,04/02/2021,664
PLPE,C,100,23,614,26/02/2021,664
PLPE,C,100,23,614,10/03/2021,664
PLPE,C,100,23,614,24/03/2021,664
PLPE,C,100,23,614,19/04/2021,664
PLPE,C,100,23,614,03/05/2021,664
PLPE,C,100,23,614,21/05/2021,664
PLPE,C,100,23,614,04/06/2021,664
PLPE,C,100,23,614,25/06/2021,664
PLPE,C,100,23,614,08/07/2021,664
PLPE,C,100,23,614,23/07/2021,664
PLPE,C,100,23,614,13/08/2021,664
PLPE,C,100,23,614,26/08/2021,664
PLPE,C,100,23,614,14/09/2021,664
PLPE,C,100,23,614,28/09/2021,664
PLPE,C,100,23,614,27/10/2021,664
PLPE,C,100,23,614,13/11/2021,664
PLPE,C,100,23,614,19/11/2021,664
PLPE,C,100,23,614,16/12/2021,664
PLPE,C,100,23,614,29/12/2021,664
PLPE,C,100,23,614,25/02/2022,664
PLPE,C,100,23,614,25/03/2022,664
PLPE,C,100,23,614,02/04/2022,669
PLPE,C,100,23,614,27/07/2022,664
PLPE,C,100,23,614,18/08/2022,670
PLPE,C,100,23,614,31/08/2022,670
PLPE,C,100,23,614,19/09/2022,670
PLPE,C,100,23,614,23/10/2022,670
PLPE,C,100,23,614,30/11/2022,670
PLPE,C,100,23,614,20/12/2022,668
PLPE,C,100,23,614,30/12/2022,668
PLPE,C,100,23,614,28/01/2023,668
PLPE,C,100,23,614,23/02/2023,668
PLPE,C,100,23,614,19/03/2023,668
PLPE,C,100,23,614,28/03/2023,668
PLPE,C,100,23,614,18/04/2023,668
PLPE,C,100,23,614,28/04/2023,668
PLPE,C,100,23,614,16/05/2023,668
PLPE,C,100,23,614,29/05/2023,666
PLPE,C,100,23,614,11/07/2023,666
PLPE,C,100,23,614,01/08/2023,666
PLPE,C,100,23,614,23/08/2023,666
PLPE,C,100,23,614,18/09/2023,666
PLPE,C,100,23,614,28/09/2023,666
PLPE,C,100,23,614,18/10/2023,666
PLPE,C,100,23,614,30/11/2023,666
PLPE,C,100,23,614,30/12/2023,670
PLPE,C,100,23,614,30/01/2024,670
PLPE,C,100,23,614,14/02/2024,670
PLPE,C,100,23,614,18/03/2024,670
PLPE,C,100,23,614,01/04/2024,670
PLPE,C,100,23,614,20/04/2024,670
PLPE,C,100,23,614,02/05/2024,670
PLPE,C,100,23,614,21/05/2024,670
PLPE,C,100,23,614,03/06/2024,670
PLPE,C,100,23,614,21/06/2024,672
PLPE,C,100,23,614,01/07/2024,672
PLPE,C,100,23,614,19/07/2024,672
PLPE,C,100,23,614,22/08/2024,672
PLPE,C,100,23,614,31/08/2024,672
PLPE,C,100,23,614,19/09/2024,672
PLPE,C,100,23,614,30/09/2024,672
PLPE,C,100,23,614,19/10/2024,672
PLPE,C,100,23,614,30/10/2024,672
PLPE,C,100,23,614,19/11/2024,672
PLPE,C,100,23,614,30/11/2024,672
PLPE,C,100,23,614,20/12/2024,672
PLPE,C,100,23,614,31/12/2024,672
PLPE,C,150,24,661,18/07/2019,801
PLPE,C,150,24,661,01/08/2019,801
PLPE,C,150,24,661,15/08/2019,801
PLPE,C,150,24,661,29/08/2019,801
PLPE,C,150,24,661,12/09/2019,801
PLPE,C,150,24,661,26/09/2019,801
PLPE,C,150,24,661,10/10/2019,801
PLPE,C,150,24,661,24/10/2019,801
PLPE,C,150,24,661,07/11/2019,801
PLPE,C,150,24,661,21/11/2019,819
PLPE,C,150,24,661,05/12/2019,819
PLPE,C,150,24,661,19/12/2019,819
PLPE,C,150,24,661,02/01/2020,819
PLPE,C,150,24,661,16/01/2020,819
PLPE,C,150,24,661,30/01/2020,819
PLPE,C,150,24,661,13/02/2020,819
PLPE,C,150,24,661,27/02/2020,819
PLPE,C,150,24,661,12/03/2020,819
PLPE,C,150,24,661,09/04/2020,819
PLPE,C,150,24,661,23/04/2020,819
PLPE,C,150,24,661,08/04/2020,819
PLPE,C,150,24,661,22/05/2020,819
PLPE,C,150,24,661,05/06/2020,819
PLPE,C,150,24,661,18/06/2020,819
PLPE,C,150,24,661,02/07/2020,819
PLPE,C,150,24,661,18/07/2020,819
PLPE,C,150,24,661,30/07/2020,819
PLPE,C,150,24,661,14/08/2020,819
PLPE,C,150,24,661,29/08/2020,819
PLPE,C,150,24,661,12/09/2020,819
PLPE,C,150,24,661,28/09/2020,819
PLPE,C,150,24,661,09/10/2020,819
PLPE,C,150,24,661,22/10/2020,819
PLPE,C,150,24,661,06/11/2020,819
PLPE,C,150,24,661,19/11/2020,819
PLPE,C,150,24,661,05/12/2020,819
PLPE,C,150,24,661,21/12/2020,819
PLPE,C,150,24,661,05/01/2021,819
PLPE,C,150,24,661,21/01/2021,819
PLPE,C,150,24,661,04/02/2021,819
PLPE,C,150,24,661,26/02/2021,819
PLPE,C,150,24,661,10/03/2021,819
PLPE,C,150,24,661,24/03/2021,819
PLPE,C,150,24,661,19/04/2021,819
PLPE,C,150,24,661,03/05/2021,819
PLPE,C,150,24,661,21/05/2021,819
PLPE,C,150,24,661,04/06/2021,819
PLPE,C,150,24,661,25/06/2021,819
PLPE,C,150,24,661,08/07/2021,819
PLPE,C,150,24,661,23/07/2021,819
PLPE,C,150,24,661,13/08/2021,819
PLPE,C,150,24,661,26/08/2021,819
PLPE,C,150,24,661,14/09/2021,819
PLPE,C,150,24,661,28/09/2021,819
PLPE,C,150,24,661,27/10/2021,819
PLPE,C,150,24,661,13/11/2021,819
PLPE,C,150,24,661,19/11/2021,819
PLPE,C,150,24,661,16/12/2021,819
PLPE,C,150,24,661,29/12/2021,819
PLPE,C,150,24,661,25/02/2022,819
PLPE,C,150,24,661,25/03/2022,819
PLPE,C,150,24,661,02/04/2022,819
PLPE,C,150,24,661,27/07/2022,819
PLPE,C,150,24,661,18/08/2022,819
PLPE,C,150,24,661,31/08/2022,819
PLPE,C,150,24,661,19/09/2022,819
PLPE,C,150,24,661,23/10/2022,819
PLPE,C,150,24,661,30/11/2022,819
PLPE,C,150,24,661,20/12/2022,819
PLPE,C,150,24,661,30/12/2022,819
PLPE,C,150,24,661,28/01/2023,819
PLPE,C,150,24,661,23/02/2023,819
PLPE,C,150,24,661,19/03/2023,819
PLPE,C,150,24,661,28/03/2023,819
PLPE,C,150,24,661,18/04/2023,819
PLPE,C,150,24,661,28/04/2023,819
PLPE,C,150,24,661,16/05/2023,819
PLPE,C,150,24,661,29/05/2023,817
PLPE,C,150,24,661,11/07/2023,817
PLPE,C,150,24,661,01/08/2023,817
PLPE,C,150,24,661,23/08/2023,817
PLPE,C,150,24,661,18/09/2023,817
PLPE,C,150,24,661,28/09/2023,817
PLPE,C,150,24,661,18/10/2023,817
PLPE,C,150,24,661,30/11/2023,817
PLPE,C,150,24,661,30/12/2023,817
PLPE,C,150,24,661,30/01/2024,819
PLPE,C,150,24,661,14/02/2024,819
PLPE,C,150,24,661,18/03/2024,819
PLPE,C,150,24,661,01/04/2024,819
PLPE,C,150,24,661,20/04/2024,819
PLPE,C,150,24,661,02/05/2024,819
PLPE,C,150,24,661,21/05/2024,819
PLPE,C,150,24,661,03/06/2024,819
PLPE,C,150,24,661,21/06/2024,821
PLPE,C,150,24,661,01/07/2024,821
PLPE,C,150,24,661,19/07/2024,821
PLPE,C,150,24,661,22/08/2024,821
PLPE,C,150,24,661,31/08/2024,821
PLPE,C,150,24,661,19/09/2024,821
PLPE,C,150,24,661,30/09/2024,821
PLPE,C,150,24,661,19/10/2024,821
PLPE,C,150,24,661,30/10/2024,821
PLPE,C,150,24,661,19/11/2024,826
PLPE,C,150,24,661,30/11/2024,826
PLPE,C,150,24,661,20/12/2024,826
PLPE,C,150,24,661,31/12/2024,826
PLPE,C,200,25,620,18/07/2019,660
PLPE,C,200,25,620,01/08/2019,660
PLPE,C,200,25,620,15/08/2019,660
PLPE,C,200,25,620,29/08/2019,660
PLPE,C,200,25,620,12/09/2019,666
PLPE,C,200,25,620,26/09/2019,666
PLPE,C,200,25,620,10/10/2019,666
PLPE,C,200,25,620,24/10/2019,666
PLPE,C,200,25,620,07/11/2019,666
PLPE,C,200,25,620,21/11/2019,666
PLPE,C,200,25,620,05/12/2019,684
PLPE,C,200,25,620,19/12/2019,684
PLPE,C,200,25,620,02/01/2020,684
PLPE,C,200,25,620,16/01/2020,684
PLPE,C,200,25,620,30/01/2020,685
PLPE,C,200,25,620,13/02/2020,686
PLPE,C,200,25,620,27/02/2020,686
PLPE,C,200,25,620,12/03/2020,686
PLPE,C,200,25,620,09/04/2020,686
PLPE,C,200,25,620,23/04/2020,686
PLPE,C,200,25,620,08/04/2020,686
PLPE,C,200,25,620,22/05/2020,686
PLPE,C,200,25,620,05/06/2020,686
PLPE,C,200,25,620,18/06/2020,686
PLPE,C,200,25,620,02/07/2020,686
PLPE,C,200,25,620,18/07/2020,686
PLPE,C,200,25,620,30/07/2020,690
PLPE,C,200,25,620,14/08/2020,692
PLPE,C,200,25,620,29/08/2020,692
PLPE,C,200,25,620,12/09/2020,694
PLPE,C,200,25,620,28/09/2020,694
PLPE,C,200,25,620,09/10/2020,694
PLPE,C,200,25,620,22/10/2020,694
PLPE,C,200,25,620,06/11/2020,694
PLPE,C,200,25,620,19/11/2020,694
PLPE,C,200,25,620,05/12/2020,694
PLPE,C,200,25,620,21/12/2020,694
PLPE,C,200,25,620,05/01/2021,694
PLPE,C,200,25,620,21/01/2021,694
PLPE,C,200,25,620,04/02/2021,694
PLPE,C,200,25,620,26/02/2021,694
PLPE,C,200,25,620,10/03/2021,694
PLPE,C,200,25,620,24/03/2021,694
PLPE,C,200,25,620,19/04/2021,694
PLPE,C,200,25,620,03/05/2021,694
PLPE,C,200,25,620,21/05/2021,694
PLPE,C,200,25,620,04/06/2021,694
PLPE,C,200,25,620,25/06/2021,694
PLPE,C,200,25,620,08/07/2021,694
PLPE,C,200,25,620,23/07/2021,694
PLPE,C,200,25,620,13/08/2021,694
PLPE,C,200,25,620,26/08/2021,694
PLPE,C,200,25,620,14/09/2021,694
PLPE,C,200,25,620,28/09/2021,694
PLPE,C,200,25,620,27/10/2021,694
PLPE,C,200,25,620,13/11/2021,694
PLPE,C,200,25,620,19/11/2021,694
PLPE,C,200,25,620,16/12/2021,694
PLPE,C,200,25,620,29/12/2021,694
PLPE,C,200,25,620,25/02/2022,694
PLPE,C,200,25,620,25/03/2022,694
PLPE,C,200,25,620,02/04/2022,694
PLPE,C,200,25,620,27/07/2022,694
PLPE,C,200,25,620,18/08/2022,695
PLPE,C,200,25,620,31/08/2022,696
PLPE,C,200,25,620,19/09/2022,696
PLPE,C,200,25,620,23/10/2022,696
PLPE,C,200,25,620,30/11/2022,696
PLPE,C,200,25,620,20/12/2022,697
PLPE,C,200,25,620,30/12/2022,697
PLPE,C,200,25,620,28/01/2023,697
PLPE,C,200,25,620,23/02/2023,697
PLPE,C,200,25,620,19/03/2023,697
PLPE,C,200,25,620,28/03/2023,697
PLPE,C,200,25,620,18/04/2023,697
PLPE,C,200,25,620,28/04/2023,697
PLPE,C,200,25,620,16/05/2023,697
PLPE,C,200,25,620,29/05/2023,695
PLPE,C,200,25,620,11/07/2023,695
PLPE,C,200,25,620,01/08/2023,695
PLPE,C,200,25,620,23/08/2023,695
PLPE,C,200,25,620,18/09/2023,695
PLPE,C,200,25,620,28/09/2023,695
PLPE,C,200,25,620,18/10/2023,695
PLPE,C,200,25,620,30/11/2023,695
PLPE,C,200,25,620,30/12/2023,700
PLPE,C,200,25,620,30/01/2024,700
PLPE,C,200,25,620,14/02/2024,700
PLPE,C,200,25,620,18/03/2024,700
PLPE,C,200,25,620,01/04/2024,700
PLPE,C,200,25,620,20/04/2024,700
PLPE,C,200,25,620,02/05/2024,700
PLPE,C,200,25,620,21/05/2024,700
PLPE,C,200,25,620,03/06/2024,700
PLPE,C,200,25,620,21/06/2024,701
PLPE,C,200,25,620,01/07/2024,701
PLPE,C,200,25,620,19/07/2024,701
PLPE,C,200,25,620,22/08/2024,701
PLPE,C,200,25,620,31/08/2024,701
PLPE,C,200,25,620,19/09/2024,701
PLPE,C,200,25,620,30/09/2024,701
PLPE,C,200,25,620,19/10/2024,701
PLPE,C,200,25,620,30/10/2024,701
PLPE,C,200,25,620,19/11/2024,701
PLPE,C,200,25,620,30/11/2024,701
PLPE,C,200,25,620,20/12/2024,701
PLPE,C,200,25,620,31/12/2024,701
PLPE,C,250,26,886,18/07/2019,886
PLPE,C,250,26,886,01/08/2019,886
PLPE,C,250,26,886,15/08/2019,886
PLPE,C,250,26,886,29/08/2019,886
PLPE,C,250,26,886,12/09/2019,886
PLPE,C,250,26,886,26/09/2019,886
PLPE,C,250,26,886,10/10/2019,886
PLPE,C,250,26,886,24/10/2019,886
PLPE,C,250,26,886,07/11/2019,886
PLPE,C,250,26,886,21/11/2019,886
PLPE,C,250,26,886,05/12/2019,886
PLPE,C,250,26,886,19/12/2019,886
PLPE,C,250,26,886,02/01/2020,886
PLPE,C,250,26,886,16/01/2020,886
PLPE,C,250,26,886,30/01/2020,886
PLPE,C,250,26,886,13/02/2020,886
PLPE,C,250,26,886,27/02/2020,886
PLPE,C,250,26,886,12/03/2020,886
PLPE,C,250,26,886,09/04/2020,886
PLPE,C,250,26,886,23/04/2020,886
PLPE,C,250,26,886,08/04/2020,886
PLPE,C,250,26,886,22/05/2020,886
PLPE,C,250,26,886,05/06/2020,886
PLPE,C,250,26,886,18/06/2020,886
PLPE,C,250,26,886,02/07/2020,886
PLPE,C,250,26,886,18/07/2020,886
PLPE,C,250,26,886,30/07/2020,886
PLPE,C,250,26,886,14/08/2020,886
PLPE,C,250,26,886,29/08/2020,886
PLPE,C,250,26,886,12/09/2020,886
PLPE,C,250,26,886,28/09/2020,886
PLPE,C,250,26,886,09/10/2020,886
PLPE,C,250,26,886,22/10/2020,886
PLPE,C,250,26,886,06/11/2020,886
PLPE,C,250,26,886,19/11/2020,886
PLPE,C,250,26,886,05/12/2020,886
PLPE,C,250,26,886,21/12/2020,886
PLPE,C,250,26,886,05/01/2021,886
PLPE,C,250,26,886,21/01/2021,886
PLPE,C,250,26,886,04/02/2021,886
PLPE,C,250,26,886,26/02/2021,886
PLPE,C,250,26,886,10/03/2021,886
PLPE,C,250,26,886,24/03/2021,886
PLPE,C,250,26,886,19/04/2021,886
PLPE,C,250,26,886,03/05/2021,886
PLPE,C,250,26,886,21/05/2021,886
PLPE,C,250,26,886,04/06/2021,886
PLPE,C,250,26,886,25/06/2021,886
PLPE,C,250,26,886,08/07/2021,886
PLPE,C,250,26,886,23/07/2021,886
PLPE,C,250,26,886,13/08/2021,886
PLPE,C,250,26,886,26/08/2021,886
PLPE,C,250,26,886,14/09/2021,886
PLPE,C,250,26,886,28/09/2021,886
PLPE,C,250,26,886,27/10/2021,886
PLPE,C,250,26,886,13/11/2021,886
PLPE,C,250,26,886,19/11/2021,886
PLPE,C,250,26,886,16/12/2021,886
PLPE,C,250,26,886,29/12/2021,886
PLPE,C,250,26,886,25/02/2022,886
PLPE,C,250,26,886,25/03/2022,886
PLPE,C,250,26,886,02/04/2022,886
PLPE,C,250,26,886,27/07/2022,886
PLPE,C,250,26,886,18/08/2022,887
PLPE,C,250,26,886,31/08/2022,887
PLPE,C,250,26,886,19/09/2022,887
PLPE,C,250,26,886,23/10/2022,887
PLPE,C,250,26,886,30/11/2022,887
PLPE,C,250,26,886,20/12/2022,887
PLPE,C,250,26,886,30/12/2022,887
PLPE,C,250,26,886,28/01/2023,887
PLPE,C,250,26,886,23/02/2023,887
PLPE,C,250,26,886,19/03/2023,887
PLPE,C,250,26,886,28/03/2023,887
PLPE,C,250,26,886,18/04/2023,887
PLPE,C,250,26,886,28/04/2023,887
PLPE,C,250,26,886,16/05/2023,887
PLPE,C,250,26,886,29/05/2023,887
PLPE,C,250,26,886,11/07/2023,887
PLPE,C,250,26,886,01/08/2023,887
PLPE,C,250,26,886,23/08/2023,887
PLPE,C,250,26,886,18/09/2023,887
PLPE,C,250,26,886,28/09/2023,887
PLPE,C,250,26,886,18/10/2023,887
PLPE,C,250,26,886,30/11/2023,887
PLPE,C,250,26,886,30/12/2023,887
PLPE,C,250,26,886,30/01/2024,887
PLPE,C,250,26,886,14/02/2024,887
PLPE,C,250,26,886,18/03/2024,887
PLPE,C,250,26,886,01/04/2024,887
PLPE,C,250,26,886,20/04/2024,887
PLPE,C,250,26,886,02/05/2024,887
PLPE,C,250,26,886,21/05/2024,887
PLPE,C,250,26,886,03/06/2024,887
PLPE,C,250,26,886,21/06/2024,887
PLPE,C,250,26,886,01/07/2024,887
PLPE,C,250,26,886,19/07/2024,887
PLPE,C,250,26,886,22/08/2024,887
PLPE,C,250,26,886,31/08/2024,887
PLPE,C,250,26,886,19/09/2024,887
PLPE,C,250,26,886,30/09/2024,887
PLPE,C,250,26,886,19/10/2024,887
PLPE,C,250,26,886,30/10/2024,887
PLPE,C,250,26,886,19/11/2024,887
PLPE,C,250,26,886,30/11/2024,887
PLPE,C,250,26,886,20/12/2024,887
PLPE,C,250,26,886,31/12/2024,887
PLPE,C,300,27,603,18/07/2019,613
PLPE,C,300,27,603,01/08/2019,613
PLPE,C,300,27,603,15/08/2019,613
PLPE,C,300,27,603,29/08/2019,613
PLPE,C,300,27,603,12/09/2019,613
PLPE,C,300,27,603,26/09/2019,613
PLPE,C,300,27,603,10/10/2019,615
PLPE,C,300,27,603,24/10/2019,615
PLPE,C,300,27,603,07/11/2019,615
PLPE,C,300,27,603,21/11/2019,643
PLPE,C,300,27,603,05/12/2019,653
PLPE,C,300,27,603,19/12/2019,653
PLPE,C,300,27,603,02/01/2020,675
PLPE,C,300,27,603,16/01/2020,675
PLPE,C,300,27,603,30/01/2020,675
PLPE,C,300,27,603,13/02/2020,675
PLPE,C,300,27,603,27/02/2020,675
PLPE,C,300,27,603,12/03/2020,675
PLPE,C,300,27,603,09/04/2020,675
PLPE,C,300,27,603,23/04/2020,676
PLPE,C,300,27,603,08/04/2020,676
PLPE,C,300,27,603,22/05/2020,677
PLPE,C,300,27,603,05/06/2020,677
PLPE,C,300,27,603,18/06/2020,677
PLPE,C,300,27,603,02/07/2020,677
PLPE,C,300,27,603,18/07/2020,677
PLPE,C,300,27,603,30/07/2020,677
PLPE,C,300,27,603,14/08/2020,677
PLPE,C,300,27,603,29/08/2020,677
PLPE,C,300,27,603,12/09/2020,677
PLPE,C,300,27,603,28/09/2020,677
PLPE,C,300,27,603,09/10/2020,677
PLPE,C,300,27,603,22/10/2020,677
PLPE,C,300,27,603,06/11/2020,679
PLPE,C,300,27,603,19/11/2020,679
PLPE,C,300,27,603,05/12/2020,679
PLPE,C,300,27,603,21/12/2020,679
PLPE,C,300,27,603,05/01/2021,679
PLPE,C,300,27,603,21/01/2021,679
PLPE,C,300,27,603,04/02/2021,679
PLPE,C,300,27,603,26/02/2021,679
PLPE,C,300,27,603,10/03/2021,679
PLPE,C,300,27,603,24/03/2021,679
PLPE,C,300,27,603,19/04/2021,679
PLPE,C,300,27,603,03/05/2021,679
PLPE,C,300,27,603,21/05/2021,679
PLPE,C,300,27,603,04/06/2021,679
PLPE,C,300,27,603,25/06/2021,679
PLPE,C,300,27,603,08/07/2021,679
PLPE,C,300,27,603,23/07/2021,679
PLPE,C,300,27,603,13/08/2021,679
PLPE,C,300,27,603,26/08/2021,679
PLPE,C,300,27,603,14/09/2021,679
PLPE,C,300,27,603,28/09/2021,679
PLPE,C,300,27,603,27/10/2021,679
PLPE,C,300,27,603,13/11/2021,679
PLPE,C,300,27,603,19/11/2021,679
PLPE,C,300,27,603,16/12/2021,679
PLPE,C,300,27,603,29/12/2021,679
PLPE,C,300,27,603,25/02/2022,679
PLPE,C,300,27,603,25/03/2022,679
PLPE,C,300,27,603,02/04/2022,679
PLPE,C,300,27,603,27/07/2022,679
PLPE,C,300,27,603,18/08/2022,679
PLPE,C,300,27,603,31/08/2022,679
PLPE,C,300,27,603,19/09/2022,679
PLPE,C,300,27,603,23/10/2022,679
PLPE,C,300,27,603,30/11/2022,679
PLPE,C,300,27,603,20/12/2022,679
PLPE,C,300,27,603,30/12/2022,679
PLPE,C,300,27,603,28/01/2023,679
PLPE,C,300,27,603,23/02/2023,679
PLPE,C,300,27,603,19/03/2023,679
PLPE,C,300,27,603,28/03/2023,679
PLPE,C,300,27,603,18/04/2023,679
PLPE,C,300,27,603,28/04/2023,679
PLPE,C,300,27,603,16/05/2023,679
PLPE,C,300,27,603,29/05/2023,677
PLPE,C,300,27,603,11/07/2023,677
PLPE,C,300,27,603,01/08/2023,677
PLPE,C,300,27,603,23/08/2023,677
PLPE,C,300,27,603,18/09/2023,677
PLPE,C,300,27,603,28/09/2023,677
PLPE,C,300,27,603,18/10/2023,677
PLPE,C,300,27,603,30/11/2023,677
PLPE,C,300,27,603,30/12/2023,685
PLPE,C,300,27,603,30/01/2024,677
PLPE,C,300,27,603,14/02/2024,677
PLPE,C,300,27,603,18/03/2024,677
PLPE,C,300,27,603,01/04/2024,677
PLPE,C,300,27,603,20/04/2024,677
PLPE,C,300,27,603,02/05/2024,677
PLPE,C,300,27,603,21/05/2024,677
PLPE,C,300,27,603,03/06/2024,677
PLPE,C,300,27,603,21/06/2024,679
PLPE,C,300,27,603,01/07/2024,679
PLPE,C,300,27,603,19/07/2024,679
PLPE,C,300,27,603,22/08/2024,679
PLPE,C,300,27,603,31/08/2024,679
PLPE,C,300,27,603,19/09/2024,679
PLPE,C,300,27,603,30/09/2024,679
PLPE,C,300,27,603,19/10/2024,679
PLPE,C,300,27,603,30/10/2024,679
PLPE,C,300,27,603,19/11/2024,686
PLPE,C,300,27,603,30/11/2024,686
PLPE,C,300,27,603,20/12/2024,686
PLPE,C,300,27,603,31/12/2024,686
PLPE,C,350,28,768,18/07/2019,768
PLPE,C,350,28,768,01/08/2019,768
PLPE,C,350,28,768,15/08/2019,768
PLPE,C,350,28,768,29/08/2019,768
PLPE,C,350,28,768,12/09/2019,768
PLPE,C,350,28,768,26/09/2019,768
PLPE,C,350,28,768,10/10/2019,768
PLPE,C,350,28,768,24/10/2019,768
PLPE,C,350,28,768,07/11/2019,768
PLPE,C,350,28,768,21/11/2019,852
PLPE,C,350,28,768,05/12/2019,852
PLPE,C,350,28,768,19/12/2019,852
PLPE,C,350,28,768,02/01/2020,852
PLPE,C,350,28,768,16/01/2020,852
PLPE,C,350,28,768,30/01/2020,852
PLPE,C,350,28,768,13/02/2020,852
PLPE,C,350,28,768,27/02/2020,852
PLPE,C,350,28,768,12/03/2020,852
PLPE,C,350,28,768,09/04/2020,852
PLPE,C,350,28,768,23/04/2020,852
PLPE,C,350,28,768,08/04/2020,852
PLPE,C,350,28,768,22/05/2020,852
PLPE,C,350,28,768,05/06/2020,852
PLPE,C,350,28,768,18/06/2020,852
PLPE,C,350,28,768,02/07/2020,852
PLPE,C,350,28,768,18/07/2020,852
PLPE,C,350,28,768,30/07/2020,853
PLPE,C,350,28,768,14/08/2020,853
PLPE,C,350,28,768,29/08/2020,853
PLPE,C,350,28,768,12/09/2020,853
PLPE,C,350,28,768,28/09/2020,853
PLPE,C,350,28,768,09/10/2020,853
PLPE,C,350,28,768,22/10/2020,853
PLPE,C,350,28,768,06/11/2020,853
PLPE,C,350,28,768,19/11/2020,853
PLPE,C,350,28,768,05/12/2020,853
PLPE,C,350,28,768,21/12/2020,853
PLPE,C,350,28,768,05/01/2021,853
PLPE,C,350,28,768,21/01/2021,853
PLPE,C,350,28,768,04/02/2021,853
PLPE,C,350,28,768,26/02/2021,853
PLPE,C,350,28,768,10/03/2021,853
PLPE,C,350,28,768,24/03/2021,853
PLPE,C,350,28,768,19/04/2021,853
PLPE,C,350,28,768,03/05/2021,853
PLPE,C,350,28,768,21/05/2021,853
PLPE,C,350,28,768,04/06/2021,853
PLPE,C,350,28,768,25/06/2021,853
PLPE,C,350,28,768,08/07/2021,853
PLPE,C,350,28,768,23/07/2021,853
PLPE,C,350,28,768,13/08/2021,853
PLPE,C,350,28,768,26/08/2021,853
PLPE,C,350,28,768,14/09/2021,853
PLPE,C,350,28,768,28/09/2021,853
PLPE,C,350,28,768,27/10/2021,853
PLPE,C,350,28,768,13/11/2021,853
PLPE,C,350,28,768,19/11/2021,853
PLPE,C,350,28,768,16/12/2021,853
PLPE,C,350,28,768,29/12/2021,853
PLPE,C,350,28,768,25/02/2022,853
PLPE,C,350,28,768,25/03/2022,845
PLPE,C,350,28,768,02/04/2022,845
PLPE,C,350,28,768,27/07/2022,845
PLPE,C,350,28,768,18/08/2022,846
PLPE,C,350,28,768,31/08/2022,847
PLPE,C,350,28,768,19/09/2022,847
PLPE,C,350,28,768,23/10/2022,847
PLPE,C,350,28,768,30/11/2022,847
PLPE,C,350,28,768,20/12/2022,847
